model,model_key,layer,epoch,train_loss,test_loss,train_accuracy,test_accuracy,epoch_time_s
Classical MLP,CLASSICAL,2,74,2.0664763504945377e-05,2.5259763788199052e-05,1.0,1.0,0.0288693904876709
Classical MLP,CLASSICAL,2,75,2.0005277289263696e-05,2.477247289789375e-05,1.0,1.0,0.025738239288330078
Classical MLP,CLASSICAL,2,76,1.9622477094571877e-05,2.409075023024343e-05,1.0,1.0,0.02604818344116211
Classical MLP,CLASSICAL,2,77,1.8968494684352372e-05,2.356950062676333e-05,1.0,1.0,0.027069568634033203
Classical MLP,CLASSICAL,2,78,1.863267152251475e-05,2.3058226361172274e-05,1.0,1.0,0.028488636016845703
Classical MLP,CLASSICAL,2,79,1.805641703508546e-05,2.2463531422545202e-05,1.0,1.0,0.02932262420654297
Classical MLP,CLASSICAL,2,80,1.756951855865298e-05,2.1981582904118113e-05,1.0,1.0,0.02911233901977539
Classical MLP,CLASSICAL,2,81,1.7153185000751138e-05,2.1480016584973782e-05,1.0,1.0,0.025985240936279297
Classical MLP,CLASSICAL,2,82,1.67545298657907e-05,2.0870236767223105e-05,1.0,1.0,0.02535223960876465
Classical MLP,CLASSICAL,2,83,1.623184345719762e-05,2.0589333871612325e-05,1.0,1.0,0.02590465545654297
Classical MLP,CLASSICAL,2,84,1.5839484611238473e-05,1.999041523959022e-05,1.0,1.0,0.026754379272460938
Classical MLP,CLASSICAL,2,85,1.5467733324570077e-05,1.945968506333884e-05,1.0,1.0,0.024824857711791992
Classical MLP,CLASSICAL,2,86,1.5112747878731624e-05,1.901839641504921e-05,1.0,1.0,0.029686450958251953
Classical MLP,CLASSICAL,2,87,1.476537833338755e-05,1.8579587049316615e-05,1.0,1.0,0.030255556106567383
Classical MLP,CLASSICAL,2,88,1.4356571567272373e-05,1.8422620996716432e-05,1.0,1.0,0.02600264549255371
Classical MLP,CLASSICAL,2,89,1.3946056140972425e-05,1.8058577552437782e-05,1.0,1.0,0.02786087989807129
Classical MLP,CLASSICAL,2,90,1.3612015703756696e-05,1.7705528080114163e-05,1.0,1.0,0.025797367095947266
Classical MLP,CLASSICAL,2,91,1.328097502469713e-05,1.7446442143409513e-05,1.0,1.0,0.027454853057861328
Classical MLP,CLASSICAL,2,92,1.2906770881012822e-05,1.690123463049531e-05,1.0,1.0,0.030866622924804688
Classical MLP,CLASSICAL,2,93,1.2638372323538403e-05,1.652920400374569e-05,1.0,1.0,0.041004180908203125
Classical MLP,CLASSICAL,2,94,1.231963267563125e-05,1.618945134396199e-05,1.0,1.0,0.04063296318054199
Classical MLP,CLASSICAL,2,95,1.2088530144893639e-05,1.5809213437023573e-05,1.0,1.0,0.03573727607727051
Classical MLP,CLASSICAL,2,96,1.1739982548013878e-05,1.5569903553114273e-05,1.0,1.0,0.03758740425109863
Classical MLP,CLASSICAL,2,97,1.1531107665518902e-05,1.5219235137919895e-05,1.0,1.0,0.04488015174865723
Classical MLP,CLASSICAL,2,98,1.1437670884209947e-05,1.5019173588370904e-05,1.0,1.0,0.0390169620513916
Classical MLP,CLASSICAL,2,99,1.0962686121323324e-05,1.4720864783157595e-05,1.0,1.0,0.03031754493713379
Classical MLP,CLASSICAL,2,100,1.070344192381104e-05,1.4478094271908049e-05,1.0,1.0,0.04428887367248535
Classical MLP,CLASSICAL,3,1,0.579357215336391,0.4065471887588501,0.8428571224212646,0.8666666746139526,0.036614179611206055
Classical MLP,CLASSICAL,3,2,0.23745753381933485,0.05620386078953743,1.0,1.0,0.03315401077270508
Classical MLP,CLASSICAL,3,3,0.018200491429888645,0.001474411808885634,1.0,1.0,0.05658602714538574
Classical MLP,CLASSICAL,3,4,0.001680271183379643,0.0002858447842299938,1.0,1.0,0.04434919357299805
Classical MLP,CLASSICAL,3,5,0.0005888421297900744,0.00015892440569587052,1.0,1.0,0.03345465660095215
Classical MLP,CLASSICAL,3,6,0.0004311951751073398,0.00011569705384317786,1.0,1.0,0.03548479080200195
Classical MLP,CLASSICAL,3,7,0.0003549992681135856,8.77004349604249e-05,1.0,1.0,0.03836202621459961
Classical MLP,CLASSICAL,3,8,0.00029718484963398495,7.262029976118356e-05,1.0,1.0,0.04041004180908203
Classical MLP,CLASSICAL,3,9,0.00026051069376973956,5.76041238673497e-05,1.0,1.0,0.03862404823303223
Classical MLP,CLASSICAL,3,10,0.00021405856337618648,4.706829349743202e-05,1.0,1.0,0.03248167037963867
Classical MLP,CLASSICAL,3,11,0.00018961672489500156,3.82477737730369e-05,1.0,1.0,0.03591465950012207
Classical MLP,CLASSICAL,3,12,0.000162326961594772,3.064102929783985e-05,1.0,1.0,0.03657889366149902
Classical MLP,CLASSICAL,3,13,0.00014023180399565913,2.5180010197800584e-05,1.0,1.0,0.03531169891357422
Classical MLP,CLASSICAL,3,14,0.00011899658297157398,2.1607218513963744e-05,1.0,1.0,0.03813028335571289
Classical MLP,CLASSICAL,3,15,0.00010588412142819185,1.8289318177266978e-05,1.0,1.0,0.0441131591796875
Classical MLP,CLASSICAL,3,16,9.531392447732806e-05,1.5491190424654633e-05,1.0,1.0,0.03984570503234863
Classical MLP,CLASSICAL,3,17,8.260411903263178e-05,1.3626922736875713e-05,1.0,1.0,0.03614950180053711
Classical MLP,CLASSICAL,3,18,7.394938166385145e-05,1.0793416549859103e-05,1.0,1.0,0.04055023193359375
Classical MLP,CLASSICAL,3,19,6.180319267485856e-05,9.626549399399664e-06,1.0,1.0,0.041657209396362305
Classical MLP,CLASSICAL,3,20,5.9859908136315554e-05,8.032559890125412e-06,1.0,1.0,0.03821372985839844
Classical MLP,CLASSICAL,3,21,4.937737450875699e-05,6.3601710280636325e-06,1.0,1.0,0.028470277786254883
Classical MLP,CLASSICAL,3,22,4.345308580591123e-05,5.750710442953277e-06,1.0,1.0,0.030721187591552734
Classical MLP,CLASSICAL,3,23,4.1250994736799895e-05,4.9561026571609545e-06,1.0,1.0,0.03178906440734863
Classical MLP,CLASSICAL,3,24,3.663852052743063e-05,4.461748631001683e-06,1.0,1.0,0.03493523597717285
Classical MLP,CLASSICAL,3,25,3.3051475242830616e-05,3.957101853302447e-06,1.0,1.0,0.03141379356384277
Classical MLP,CLASSICAL,3,26,3.0478705964956783e-05,3.100940148215159e-06,1.0,1.0,0.0323033332824707
Classical MLP,CLASSICAL,3,27,2.7502130441467034e-05,2.8177944386698073e-06,1.0,1.0,0.033249855041503906
Classical MLP,CLASSICAL,3,28,2.554836334881675e-05,2.5506442398182116e-06,1.0,1.0,0.03674888610839844
Classical MLP,CLASSICAL,3,29,2.363586629232322e-05,2.382867478445405e-06,1.0,1.0,0.03607916831970215
Classical MLP,CLASSICAL,3,30,2.2523363642993184e-05,2.114783910656115e-06,1.0,1.0,0.0358431339263916
Classical MLP,CLASSICAL,3,31,2.1338130181737722e-05,1.9870301457558526e-06,1.0,1.0,0.03869771957397461
Classical MLP,CLASSICAL,3,32,1.945684802939139e-05,1.8097161955665797e-06,1.0,1.0,0.03311443328857422
Classical MLP,CLASSICAL,3,33,1.8613705039216556e-05,1.6882308955246117e-06,1.0,1.0,0.031594038009643555
Classical MLP,CLASSICAL,3,34,1.7426375795981385e-05,1.5437420870512142e-06,1.0,1.0,0.030773162841796875
Classical MLP,CLASSICAL,3,35,1.6552230918776e-05,1.3559238141169772e-06,1.0,1.0,0.0349881649017334
Classical MLP,CLASSICAL,3,36,1.5466115682433007e-05,1.2839634564443259e-06,1.0,1.0,0.03572225570678711
Classical MLP,CLASSICAL,3,37,1.487221042729533e-05,1.1764477676479146e-06,1.0,1.0,0.03696155548095703
Classical MLP,CLASSICAL,3,38,1.4084166995439622e-05,1.1449460544099566e-06,1.0,1.0,0.03182792663574219
Classical MLP,CLASSICAL,3,39,1.3235315924817886e-05,1.0395845038146945e-06,1.0,1.0,0.03307533264160156
Classical MLP,CLASSICAL,3,40,1.2510552731534552e-05,9.241007887794694e-07,1.0,1.0,0.03261923789978027
Classical MLP,CLASSICAL,3,41,1.1816835167697905e-05,8.61786872974335e-07,1.0,1.0,0.0329747200012207
Classical MLP,CLASSICAL,3,42,1.1310033439857224e-05,8.310409498335503e-07,1.0,1.0,0.0318603515625
Classical MLP,CLASSICAL,3,43,1.0864482290463234e-05,7.063043199195818e-07,1.0,1.0,0.032865047454833984
Classical MLP,CLASSICAL,3,44,1.0233601052567042e-05,6.606762781302677e-07,1.0,1.0,0.03410506248474121
Classical MLP,CLASSICAL,3,45,9.872253333994288e-06,6.157870870993065e-07,1.0,1.0,0.031433820724487305
Classical MLP,CLASSICAL,3,46,9.321560541318355e-06,5.986618702991109e-07,1.0,1.0,0.030361413955688477
Classical MLP,CLASSICAL,3,47,8.905862563232273e-06,5.650164212056552e-07,1.0,1.0,0.03091120719909668
Classical MLP,CLASSICAL,3,48,8.581357292280251e-06,5.228463351159007e-07,1.0,1.0,0.02695155143737793
Classical MLP,CLASSICAL,3,49,8.179344480647696e-06,5.356451424631814e-07,1.0,1.0,0.02905130386352539
Classical MLP,CLASSICAL,3,50,7.835026645770595e-06,4.5058226305627613e-07,1.0,1.0,0.03140377998352051
Classical MLP,CLASSICAL,3,51,7.502608977441321e-06,4.558860382530838e-07,1.0,1.0,0.03342008590698242
Classical MLP,CLASSICAL,3,52,7.114485196501483e-06,4.332905803039466e-07,1.0,1.0,0.031317710876464844
Classical MLP,CLASSICAL,3,53,6.9333389323764676e-06,4.0294656855621724e-07,1.0,1.0,0.03229260444641113
Classical MLP,CLASSICAL,3,54,6.556466882526016e-06,3.8336267493832565e-07,1.0,1.0,0.03361654281616211
Classical MLP,CLASSICAL,3,55,6.415961268057308e-06,3.317724406315392e-07,1.0,1.0,0.04353523254394531
Classical MLP,CLASSICAL,3,56,6.184135632283459e-06,3.3966068713198183e-07,1.0,1.0,0.04784345626831055
Classical MLP,CLASSICAL,3,57,5.8927057388157255e-06,3.0371882075996837e-07,1.0,1.0,0.043123483657836914
Classical MLP,CLASSICAL,3,58,5.694816047471399e-06,2.661548705873429e-07,1.0,1.0,0.04411745071411133
Classical MLP,CLASSICAL,3,59,5.4268038448292345e-06,2.6628953264662414e-07,1.0,1.0,0.045530080795288086
Classical MLP,CLASSICAL,3,60,5.324189761924007e-06,2.6862693403018056e-07,1.0,1.0,0.04532790184020996
Classical MLP,CLASSICAL,3,61,5.0458439021462464e-06,2.56487624028523e-07,1.0,1.0,0.03973722457885742
Classical MLP,CLASSICAL,3,62,4.888461791698249e-06,2.5136702674899425e-07,1.0,1.0,0.0480036735534668
Classical MLP,CLASSICAL,3,63,4.711647989691147e-06,2.1724032706060825e-07,1.0,1.0,0.08612799644470215
Classical MLP,CLASSICAL,3,64,4.590344585555081e-06,2.1715348452744365e-07,1.0,1.0,0.05034947395324707
Classical MLP,CLASSICAL,3,65,4.404764718082462e-06,2.1685706030893925e-07,1.0,1.0,0.06041765213012695
Classical MLP,CLASSICAL,3,66,4.257107798845206e-06,2.0945667245086952e-07,1.0,1.0,0.04896354675292969
Classical MLP,CLASSICAL,3,67,4.122019635290061e-06,1.687930790694736e-07,1.0,1.0,0.035643577575683594
Classical MLP,CLASSICAL,3,68,4.020635563771766e-06,1.7452258305183932e-07,1.0,1.0,0.03334212303161621
Classical MLP,CLASSICAL,3,69,3.871168391191732e-06,1.6403014058141707e-07,1.0,1.0,0.04423689842224121
Classical MLP,CLASSICAL,3,70,3.7081384348940035e-06,1.646331071469831e-07,1.0,1.0,0.04315996170043945
Classical MLP,CLASSICAL,3,71,3.6744322574965264e-06,1.6015228254673275e-07,1.0,1.0,0.03939342498779297
Classical MLP,CLASSICAL,3,72,3.4749348349450566e-06,1.573593237935711e-07,1.0,1.0,0.04019594192504883
Classical MLP,CLASSICAL,3,73,3.4173310977964057e-06,1.2054616149725916e-07,1.0,1.0,0.033837080001831055
Classical MLP,CLASSICAL,3,74,3.3199994054250994e-06,1.2086067613381601e-07,1.0,1.0,0.03576207160949707
Classical MLP,CLASSICAL,3,75,3.1670022311233166e-06,1.1865251536846699e-07,1.0,1.0,0.043619632720947266
Classical MLP,CLASSICAL,3,76,3.1121334443879767e-06,1.156644273692109e-07,1.0,1.0,0.039641618728637695
Classical MLP,CLASSICAL,3,77,2.9766668767830336e-06,1.1328411630984192e-07,1.0,1.0,0.03157305717468262
Classical MLP,CLASSICAL,3,78,2.913305216486284e-06,1.1095733754018511e-07,1.0,1.0,0.027480602264404297
Classical MLP,CLASSICAL,3,79,2.8210839860970697e-06,1.0904806657663357e-07,1.0,1.0,0.031014204025268555
Classical MLP,CLASSICAL,3,80,2.737473843059865e-06,1.0736251709886346e-07,1.0,1.0,0.03396439552307129
Classical MLP,CLASSICAL,3,81,2.680101093398111e-06,1.0419844187481431e-07,1.0,1.0,0.03471493721008301
Classical MLP,CLASSICAL,3,82,2.602097939000373e-06,1.0154722218658208e-07,1.0,1.0,0.03556013107299805
Classical MLP,CLASSICAL,3,83,2.521051986648145e-06,1.0271710237930165e-07,1.0,1.0,0.04294991493225098
Classical MLP,CLASSICAL,3,84,2.462121313824658e-06,9.902103670356155e-08,1.0,1.0,0.04153037071228027
Classical MLP,CLASSICAL,3,85,2.3813228970343996e-06,9.53350181021051e-08,1.0,1.0,0.04006004333496094
Classical MLP,CLASSICAL,3,86,2.316082560389501e-06,9.452251958919078e-08,1.0,1.0,0.04561471939086914
Classical MLP,CLASSICAL,3,87,2.2701045502227454e-06,9.190592464847214e-08,1.0,1.0,0.03981590270996094
Classical MLP,CLASSICAL,3,88,2.194649674067436e-06,9.453766125488983e-08,1.0,1.0,0.0435490608215332
Classical MLP,CLASSICAL,3,89,2.1305001684918893e-06,9.312768156632956e-08,1.0,1.0,0.04088735580444336
Classical MLP,CLASSICAL,3,90,2.0524797123404424e-06,9.100016029606195e-08,1.0,1.0,0.040726423263549805
Classical MLP,CLASSICAL,3,91,2.0007629035181667e-06,9.070713247183448e-08,1.0,1.0,0.0370790958404541
Classical MLP,CLASSICAL,3,92,1.9442335015022887e-06,8.56531414683559e-08,1.0,1.0,0.03823137283325195
Classical MLP,CLASSICAL,3,93,1.913862846899227e-06,8.523385019998386e-08,1.0,1.0,0.03715705871582031
Classical MLP,CLASSICAL,3,94,1.8488272953837462e-06,8.373265103500671e-08,1.0,1.0,0.03870701789855957
Classical MLP,CLASSICAL,3,95,1.8146235569664376e-06,8.153821084988522e-08,1.0,1.0,0.03239750862121582
Classical MLP,CLASSICAL,3,96,1.7453689665042863e-06,8.093120840158008e-08,1.0,1.0,0.03440666198730469
Classical MLP,CLASSICAL,3,97,1.7155119829933646e-06,7.931938483807244e-08,1.0,1.0,0.03333401679992676
Classical MLP,CLASSICAL,3,98,1.7091030713671889e-06,4.894597438465098e-08,1.0,1.0,0.03719305992126465
Classical MLP,CLASSICAL,3,99,1.6032121342799022e-06,4.7348407861136366e-08,1.0,1.0,0.02834916114807129
Classical MLP,CLASSICAL,3,100,1.5688350197244529e-06,4.682664567212669e-08,1.0,1.0,0.035286664962768555
